MonDO axiom predicate,predicate label,"MonDO axiom ""some values from"" object",object label,count
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5950,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5956,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5959,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5960,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5967,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5973,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6006,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6010,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6018,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6027,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6080,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6081,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/609,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6106,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6121,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6137,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6143,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6155,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6161,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6171,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6172,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6174,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6176,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6186,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6188,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6192,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6193,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6211,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6218,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6233,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6235,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6240,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6242,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6243,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6250,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6255,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6256,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/626,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6263,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6267,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6283,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6284,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6294,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6296,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6298,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6315,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6317,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6341,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6345,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6354,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6365,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6371,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6383,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6388,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6391,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6404,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6412,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6427,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6439,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6469,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6481,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6482,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6483,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6484,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6486,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6490,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6494,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6501,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6502,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6511,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6512,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6524,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6530,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6535,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6541,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6545,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6553,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6554,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6584,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6597,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6601,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6610,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6619,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6621,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/663,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6637,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6638,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6654,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6663,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6677,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6685,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6694,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6708,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6715,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6716,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6717,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6741,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6758,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6770,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6776,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6783,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/68,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6814,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6816,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6819,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6831,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6833,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6853,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6888,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6902,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6903,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6932,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6938,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6944,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6947,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6949,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6953,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/697,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7010,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7027,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7029,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7045,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7060,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7095,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7103,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7132,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7150,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7167,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7179,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/719,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7190,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7193,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7207,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7216,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7217,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7218,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7323,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7391,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7414,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7436,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7448,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7450,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/746,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7468,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/7473,,1
